17062, -0.59, 1.00, 2.00,
17178, -1.88, 0.00, 2.00,
17294, 2.49, 0.00, 2.00,
17408, -4.46, -1.00, 0.00,
17524, -3.80, 0.00, 2.00,
17640, -4.34, 0.00, 2.00,
17756, -0.04, 0.00, 2.00,
17871, 11.93, -1.00, 2.00,
17986, 14.91, -1.00, 2.00,
18102, 14.53, -1.00, 2.00,
18217, 13.30, 0.00, 2.00,
18333, 5.89, 1.00, 2.00,
18449, -7.90, 1.00, 2.00,
18565, -11.13, 1.00, 2.00,
18683, -12.97, -1.00, 2.00,
18799, -11.96, -1.00, 2.00,
18915, -4.09, -1.00, 2.00,
19030, -0.26, 1.00, 2.00,
19145, -1.38, 0.00, 2.00,
19261, 15.37, 1.00, 2.00,
19377, 15.61, -1.00, 2.00,
19492, 15.60, 1.00, 2.00,
19608, 6.38, -1.00, 2.00,
19723, 9.43, 0.00, 2.00,
19838, -7.25, 0.00, 2.00,
19954, -9.75, 0.00, 2.00,
20070, -13.87, 1.00, 2.00,
20186, -11.25, 0.00, 2.00,
20300, -8.50, -1.00, 2.00,
20416, -7.35, -1.00, 2.00,
20532, -3.90, -1.00, 2.00,
20647, -4.17, -1.00, 2.00,
20763, 1.57, 1.00, 2.00,
20879, -3.38, 0.00, 2.00,
20991, -2.29, -1.00, 2.00,
21107, -4.47, 0.00, 2.00,
21223, -3.96, -1.00, 2.00,
21339, -6.95, 0.00, 2.00,
21453, -5.96, 1.00, 2.00,
21569, -6.78, 0.00, 2.00,
21685, -4.87, 1.00, 2.00,
21800, -5.24, 0.00, 2.00,
21916, -1.68, 1.00, 2.00,
22031, 1.82, -1.00, 2.00,
22184, 2.81, 0.00, 2.00,
22300, 2.07, 1.00, 2.00,
22415, 8.74, -1.00, 2.00,
22530, 9.79, 1.00, 2.00,
22646, 5.56, 1.00, 2.00,
22762, 2.80, 1.00, 2.00,
22878, 1.60, 0.00, 2.00,
22992, -4.63, 1.00, 2.00,
23108, -7.98, 0.00, 2.00,
23227, -8.25, 0.00, 2.00,
23343, -4.37, -1.00, 2.00,
23458, -0.95, 1.00, 2.00,
23574, 1.34, 0.00, 2.00,
23690, 2.16, 1.00, 2.00,
23804, 2.03, 1.00, 2.00,
23920, -1.93, 1.00, 2.00,
24036, -4.60, -1.00, 2.00,
24151, -7.21, 1.00, 2.00,
24267, -8.66, -1.00, 2.00,
24382, -7.41, 1.00, 2.00,
24498, -2.94, 1.00, 2.00,
24613, -3.04, 0.00, 2.00,
24729, -2.44, -1.00, 2.00,
24845, 0.44, 1.00, 2.00,
24959, -1.29, 0.00, 2.00,
25075, 4.73, 1.00, 2.00,
25191, 7.30, -1.00, 2.00,
25307, 9.89, -1.00, 2.00,
25422, 6.89, 0.00, 2.00,
25541, 5.97, 1.00, 2.00,
25657, 13.45, 1.00, 2.00,
25771, 11.12, 1.00, 2.00,
25887, 26.65, 1.00, 2.00,
26003, 26.77, 1.00, 2.00,
26119, 30.91, -1.00, 2.00,
26234, 16.35, 0.00, 2.00,
26350, 17.34, -1.00, 2.00,
26465, -1.20, 0.00, 2.00,
26580, -1.54, 0.00, 2.00,
26696, -6.47, 0.00, 2.00,
26812, -6.61, 0.00, 2.00,
26927, -4.36, -1.00, 2.00,
27042, -4.43, 1.00, 2.00,
27158, -4.72, -1.00, 2.00,
27274, -3.37, 1.00, 2.00,
27389, -3.22, 0.00, 2.00,
27505, -15.01, 1.00, 2.00,
27621, -11.93, 0.00, 2.00,
27735, -11.60, 1.00, 2.00,
27855, -10.38, -1.00, 2.00,
27970, -11.01, 1.00, 2.00,
28086, 2.02, 1.00, 2.00,
28201, 0.09, 1.00, 2.00,
28324, 0.89, 1.00, 2.00,
28440, 4.86, 1.00, 2.00,
28555, 4.67, 1.00, 2.00,
28670, -11.56, 1.00, 2.00,
28786, -12.43, 0.00, 2.00,
28902, -13.56, 0.00, 2.00,
29018, -17.71, 0.00, 2.00,
29133, -16.74, -1.00, 2.00,
29249, -4.87, 0.00, 2.00,
29364, -1.60, 1.00, 2.00,
29479, 0.92, 0.00, 2.00,
29595, 1.29, -1.00, 2.00,
29711, -5.57, 0.00, 2.00,
29825, -4.49, 0.00, 2.00,
29941, -8.07, -1.00, 2.00,
