0, 0.63,
26, 1.25,
44, 1.90,
88, 2.53,
107, 3.21,
125, 3.23,
144, 3.23,
162, 3.26,
180, 3.25,
199, 3.18,
217, 3.18,
236, 3.25,
254, 3.26,
273, 3.34,
291, 3.33,
309, 3.36,
328, 3.41,
346, 3.42,
365, 3.29,
383, 3.33,
403, 3.29,
421, 3.24,
440, 3.17,
458, 3.17,
476, 3.13,
495, 3.15,
513, 3.12,
532, 3.17,
550, 3.18,
569, 3.20,
587, 3.17,
605, 3.14,
624, 3.12,
642, 3.17,
661, 3.17,
679, 3.19,
698, 3.16,
716, 3.10,
735, 3.11,
754, 3.11,
772, 3.03,
791, 3.11,
809, 3.24,
828, 3.29,
846, 3.30,
864, 3.29,
883, 3.22,
901, 3.12,
918, 3.15,
936, 3.16,
955, 3.19,
973, 3.27,
991, 3.21,
1010, 3.13,
1029, 3.11,
1048, 3.15,
1066, 3.09,
1085, 3.15,
1103, 3.17,
1122, 3.21,
1141, 3.28,
1159, 3.35,
1178, 3.33,
1196, 3.31,
1215, 3.27,
1233, 3.15,
1252, 3.11,
1271, 3.09,
1289, 3.07,
1308, 3.10,
1326, 3.17,
1345, 3.18,
1363, 3.20,
1383, 3.17,
1401, 3.18,
1419, 3.15,
1438, 3.16,
1456, 3.14,
1475, 3.13,
1494, 3.06,
1513, 3.08,
1531, 3.09,
1550, 3.12,
1568, 3.24,
1586, 3.29,
1606, 3.28,
1624, 3.28,
1643, 3.34,
1661, 3.32,
1680, 3.29,
1698, 3.31,
1721, 3.31,
1739, 3.24,
1757, 3.19,
1776, 3.19,
1794, 3.15,
1814, 3.13,
1832, 3.19,
1851, 3.25,
1869, 3.25,
1887, 3.22,
1906, 3.28,
1924, 3.28,
1951, 3.23,
1969, 3.21,
1988, 3.27,
2006, 3.14,
2025, 3.09,
2044, 3.09,
2063, 3.06,
2081, 3.12,
2099, 3.15,
2143, 3.24,
2162, 3.20,
2180, 3.26,
2199, 3.20,
2218, 3.22,
2237, 3.13,
2255, 3.21,
2274, 3.19,
2292, 3.13,
2310, 3.18,
2329, 3.23,
2348, 3.12,
2367, 3.13,
2385, 3.20,
2404, 3.19,
2422, 3.15,
2440, 3.24,
2459, 3.33,
2478, 3.28,
2497, 3.23,
2515, 3.25,
2537, 3.20,
2556, 3.08,
2575, 3.07,
2593, 3.03,
2611, 3.01,
2630, 3.04,
2648, 3.10,
2667, 3.09,
2686, 3.16,
2705, 3.15,
2723, 3.11,
2741, 3.02,
2760, 3.01,
2778, 3.03,
2798, 3.12,
2816, 3.11,
2835, 3.15,
2853, 3.18,
2872, 3.20,
