0, -17.90, -54.00, -92.00,
29, -35.68, -54.00, -93.00,
50, -17.73, -54.00, -94.00,
72, -35.67, -53.00, -94.00,
93, -17.76, -54.00, -94.00,
115, -17.49, -54.00, -94.00,
136, -17.61, -54.00, -94.00,
158, -53.36, -53.00, -94.00,
179, -53.27, -53.00, -94.00,
201, -89.04, -53.00, -94.00,
222, -89.23, -53.00, -94.00,
244, -89.05, -53.00, -94.00,
265, -89.16, -53.00, -94.00,
287, -89.14, -54.00, -94.00,
308, -89.08, -54.00, -94.00,
330, -89.08, -53.00, -94.00,
351, -88.99, -53.00, -94.00,
373, -89.01, -53.00, -94.00,
397, -88.87, -54.00, -94.00,
419, -89.01, -54.00, -94.00,
440, -88.98, -54.00, -94.00,
462, -89.19, -54.00, -94.00,
483, -89.07, -54.00, -94.00,
505, -89.06, -53.00, -94.00,
526, -88.92, -54.00, -94.00,
548, -88.84, -54.00, -94.00,
569, -88.77, -53.00, -94.00,
591, -88.83, -53.00, -94.00,
613, -88.96, -54.00, -94.00,
635, -88.94, -53.00, -94.00,
656, -89.07, -54.00, -94.00,
678, -89.08, -53.00, -94.00,
699, -88.99, -53.00, -94.00,
721, -88.96, -54.00, -94.00,
742, -89.06, -54.00, -94.00,
764, -89.02, -53.00, -94.00,
788, -88.98, -53.00, -94.00,
810, -89.01, -53.00, -94.00,
831, -89.03, -53.00, -94.00,
854, -88.96, -53.00, -94.00,
875, -88.99, -54.00, -94.00,
897, -89.10, -53.00, -94.00,
918, -89.15, -54.00, -94.00,
940, -89.15, -54.00, -94.00,
961, -89.07, -53.00, -94.00,
983, -88.97, -53.00, -94.00,
1012, -88.91, -54.00, -94.00,
1033, -88.93, -54.00, -94.00,
1055, -89.03, -54.00, -94.00,
1076, -89.02, -53.00, -94.00,
1098, -89.11, -54.00, -94.00,
1120, -89.10, -53.00, -94.00,
1142, -89.03, -53.00, -94.00,
1166, -88.89, -54.00, -94.00,
1188, -88.92, -53.00, -94.00,
1209, -88.92, -54.00, -94.00,
1231, -89.02, -53.00, -94.00,
1252, -89.09, -54.00, -94.00,
1274, -89.10, -53.00, -94.00,
1296, -89.13, -53.00, -94.00,
1318, -89.14, -53.00, -94.00,
1339, -89.20, -53.00, -94.00,
1361, -89.10, -53.00, -94.00,
1382, -89.18, -53.00, -94.00,
1404, -89.24, -53.00, -94.00,
1425, -89.22, -54.00, -94.00,
1447, -89.05, -53.00, -94.00,
1468, -89.05, -54.00, -94.00,
1490, -89.07, -54.00, -94.00,
