0, 11.54,
69, 12.41,
120, 12.51,
171, 13.22,
222, 13.14,
273, 12.24,
323, 12.23,
374, 12.92,
425, 11.91,
476, 12.74,
527, 11.76,
577, 12.17,
628, 11.66,
680, 10.37,
730, 10.20,
781, 9.16,
831, 7.47,
882, 6.54,
934, 4.51,
984, 4.36,
1034, 2.90,
1085, 1.26,
1136, -0.04,
1186, -2.00,
1238, -2.59,
1288, -4.05,
1339, -4.13,
1390, -5.82,
1440, -6.32,
1492, -6.22,
1542, -6.08,
1593, -5.50,
1644, -5.77,
1695, -5.04,
1746, -3.53,
1797, -2.52,
1847, -0.04,
1898, 2.59,
1948, 4.22,
2000, 4.21,
2051, 7.33,
2101, 8.32,
2152, 9.75,
2206, 11.50,
2257, 12.91,
2308, 14.52,
2359, 15.16,
2409, 15.78,
2460, 16.17,
2510, 15.79,
2562, 16.59,
2613, 16.14,
2663, 15.53,
2714, nan,
2764, 12.63,
2816, 11.60,
2867, 9.86,
2917, 6.97,
2968, 4.95,
3019, 3.12,
3070, 0.50,
3121, -1.10,
3172, -3.33,
3222, -5.67,
3273, -7.65,
3324, -9.28,
3375, -10.26,
3426, -10.32,
3476, -10.67,
3527, -10.32,
3579, -10.22,
3630, -11.16,
3680, -8.44,
3731, -6.74,
3782, -3.82,
3832, -2.38,
3884, 2.07,
3935, 2.90,
3985, 6.24,
4036, 9.97,
4086, 12.12,
4138, 14.60,
4192, 17.20,
4242, 17.39,
4293, 17.85,
4344, 20.37,
4395, 20.85,
4446, 20.33,
4496, 20.03,
4547, 21.11,
4597, 20.47,
4649, 19.88,
4700, 19.14,
4750, 18.34,
4801, 16.46,
4852, 15.16,
4903, 14.25,
4954, 12.37,
5005, 10.76,
5055, 11.56,
5106, 1.33,
5158, 6.53,
5209, -2.29,
5260, -2.54,
5310, -0.54,
5361, -10.30,
5412, -10.40,
5464, -14.54,
5514, -14.12,
5565, -17.98,
5616, -18.26,
5666, -20.93,
5718, -19.20,
5790, -19.18,
5841, -18.70,
5892, -17.43,
5942, -16.06,
5993, -13.03,
6044, -9.30,
6094, -3.31,
6146, 4.07,
6200, 9.18,
6258, 14.50,
6310, 18.92,
6360, 24.21,
6411, 27.32,
6461, 30.73,
6511, 33.59,
6562, 35.00,
6613, 38.86,
6664, 42.12,
6715, 40.02,
6766, 41.04,
6817, 40.72,
6869, 38.82,
6920, 17.73,
6971, 14.50,
7022, 12.08,
7073, 18.75,
7125, 19.11,
7176, 32.48,
7228, 19.24,
7279, 16.79,
7330, 17.69,
7382, 19.58,
7434, 18.20,
7486, 1.66,
7538, -18.29,
7590, -23.81,
7642, -36.36,
7694, -30.74,
7744, -11.66,
7795, 3.86,
7847, 18.70,
7897, 33.96,
7948, 42.96,
7999, 28.45,
8051, 42.97,
8104, 12.16,
8157, -32.34,
8212, -58.75,
8264, -48.58,
8317, -40.80,
8368, -34.88,
8418, -29.62,
8469, -24.24,
8519, -21.05,
8571, -16.46,
8621, -13.63,
8672, -12.52,
8723, -7.86,
8773, 0.22,
8824, -1.67,
8876, -2.11,
8926, -4.59,
8977, -3.87,
9028, -1.76,
9078, -1.19,
9130, -1.47,
9181, -2.89,
9232, 1.99,
9282, 1.92,
9333, 2.64,
9385, -0.30,
9436, 6.49,
9486, 0.87,
9537, 3.97,
9588, -0.51,
9639, -2.29,
9690, -4.09,
9741, -4.00,
9792, -7.36,
9842, -5.62,
9894, -0.08,
9945, 2.17,
9996, 1.22,
