0, 6.43,
52, 10.60,
97, 20.28,
142, 25.85,
188, 29.19,
233, 30.95,
279, 39.10,
325, 42.50,
372, 44.01,
418, 39.75,
464, 41.73,
510, 37.63,
555, 35.02,
601, 29.05,
646, 21.80,
691, 17.31,
759, 8.05,
804, 0.21,
849, -6.66,
895, -12.85,
940, -19.72,
985, -28.81,
1031, -34.18,
1076, -41.10,
1123, -25.53,
1169, -48.93,
1215, -49.52,
1262, -56.47,
1308, -29.30,
1356, -23.45,
1402, -20.85,
1449, -17.73,
1496, -20.19,
1543, 10.28,
1590, 21.24,
1637, 27.93,
1684, 49.02,
1731, 31.96,
1777, 26.68,
1824, 41.91,
1870, 33.31,
1919, 24.93,
1965, 15.85,
2010, 9.40,
2056, 0.60,
2101, -8.62,
2147, -15.25,
2192, -23.64,
2238, -29.14,
2284, -35.75,
2330, -38.69,
2376, -37.31,
2423, -24.07,
2470, -25.77,
2516, -25.59,
2562, -31.46,
2608, -42.56,
2661, -40.94,
2708, -37.34,
2754, -37.10,
2800, -39.38,
2847, -36.28,
2893, -30.34,
2938, -27.20,
2984, -20.80,
3030, -16.57,
3075, -11.93,
3121, -7.89,
3166, -4.26,
3212, 0.51,
3257, 3.56,
3303, 7.54,
3348, 12.72,
3394, 20.88,
3439, 33.20,
3485, 42.27,
3532, 33.56,
3578, 23.96,
3624, 29.29,
3674, 0.50,
3721, 23.37,
3768, -11.76,
3815, -40.46,
3862, -44.23,
3909, -46.73,
3956, -43.72,
4002, -39.31,
4048, -29.67,
4094, -23.44,
4140, -18.91,
4186, -19.59,
4232, -17.66,
4278, 1.85,
4324, -5.12,
4370, -20.14,
4416, -5.41,
4462, 5.12,
4507, -4.48,
4554, -1.48,
4599, -0.07,
4645, 4.85,
4690, 9.17,
4736, -1.48,
4782, 4.86,
4827, 4.00,
4873, 14.80,
4919, 6.75,
4964, 12.23,
5010, 0.38,
5055, 5.04,
5100, -2.70,
5146, 7.37,
5191, -6.53,
5238, -2.02,
5284, -4.45,
5329, -5.40,
5375, -0.62,
5421, -6.35,
5466, -0.76,
5509, 2.81,
5555, 6.03,
5601, -3.41,
5646, -1.38,
5692, 3.49,
5737, 8.03,
5782, 2.48,
5828, 3.56,
5874, 9.89,
5920, 16.35,
5987, 10.82,
6033, 14.22,
6079, 18.15,
6125, 14.29,
6170, 10.12,
6216, 7.48,
6263, 3.25,
6308, 1.86,
6354, -0.12,
6399, 3.17,
6445, 5.64,
6490, 5.69,
6536, 5.32,
6582, 2.81,
6627, 1.05,
6672, 2.06,
6718, 2.57,
6763, 1.56,
6808, 1.22,
6854, 1.65,
6900, 0.83,
6946, 2.95,
6991, 2.93,
7036, 2.98,
7082, -0.02,
7127, 2.81,
7173, 2.61,
7218, 3.81,
7264, 4.70,
7309, 3.18,
7355, 2.76,
7403, 3.52,
7449, 2.00,
7494, 2.30,
7541, 2.83,
7586, 5.39,
7632, 8.96,
7677, 6.62,
7723, 5.67,
7768, 6.89,
7814, 6.27,
7859, 4.95,
7904, 5.01,
7950, 3.00,
7995, 3.64,
8041, 2.64,
8086, 1.83,
8132, 3.57,
8177, 2.98,
8224, 5.18,
8269, 3.57,
8315, 6.02,
8360, 3.75,
8413, 4.15,
8458, 5.74,
8504, 4.87,
8549, 4.33,
8595, 5.40,
8640, 4.14,
8686, 7.74,
8731, 4.90,
8778, 6.78,
8823, 5.11,
8869, 4.73,
8914, 4.94,
8960, 2.48,
9005, 2.66,
9050, 2.61,
9096, 1.07,
9141, 1.61,
9187, 0.38,
9232, 2.09,
9278, 1.72,
9323, 1.86,
9372, 2.72,
9419, 1.59,
9464, 0.67,
9510, 0.73,
9555, 0.79,
9601, 2.27,
9646, 2.32,
9692, 0.64,
9737, 0.40,
9783, 0.67,
9828, 0.85,
9874, 1.61,
9919, 2.22,
9965, 1.71,
