0,0,-1,2
2542,0,1,2
2565,0,1,2
2588,0,2,2
2612,0,2,2
2635,0,1,2
2658,0,1,2
2682,0,1,2
2704,0,2,2
2728,0,2,2
2750,0,2,2
2774,0,1,2
2797,0,1,2
2820,0,0,2
2843,0,1,2
2867,0,1,2
2890,0,-1,3
2913,0,1,2
2937,0,2,2
2959,0,-2,2
2983,0,1,2
3006,0,2,2
3033,0,1,2
3055,-1,1,2
3079,0,2,2
3103,0,1,2
3125,0,1,2
3149,0,2,2
3172,0,-2,2
3196,0,2,2
3218,0,2,2
3242,0,1,2
3265,0,1,2
3288,0,1,2
3311,0,2,2
3335,0,1,2
3357,0,-2,2
3381,2,1,2
3405,0,1,2
3428,1,1,2
3451,0,1,2
3474,-1,2,2
3498,0,1,2
3524,0,2,2
3547,1,2,2
3570,0,-2,2
3594,0,1,2
3618,-4,1,2
3640,0,1,2
3664,0,1,2
3687,0,-2,2
3710,0,2,2
3733,0,1,2
3757,0,1,2
3780,-3,1,2
3803,0,0,2
3826,1,1,2
3850,0,1,2
3873,0,-2,2
3896,0,1,2
3920,-3,2,2
3943,-3,1,2
3966,0,1,2
3989,-2,-1,2
4016,0,-2,3
4039,-3,1,2
4062,-3,1,2
4086,3,1,2
4109,2,1,2
4133,0,-1,2
4155,10,2,2
4179,11,1,2
4202,-3,-2,2
4226,4,1,2
4248,2,1,2
4272,0,1,2
4295,2,2,2
4318,2,-2,3
4342,1,1,2
4365,0,2,2
4388,2,-3,2
4411,3,1,2
4435,-1,4,3
4458,10,1,2
4481,3,2,2
4507,0,2,2
4531,-3,-2,2
4600,4,1,2
4622,-4,0,2
4646,4,1,2
4669,4,1,2
4693,-5,-2,3
4715,5,1,2
4739,1,1,2
4762,-6,-3,2
4785,7,1,2
4809,-4,-2,2
4832,-2,2,2
4856,-7,1,2
4878,1,-3,2
4902,-7,1,2
4925,14,-2,2
4949,0,1,2
4971,1,2,2
4995,8,-3,2
5021,-1,1,2
5045,-3,1,2
5069,0,-2,2
5091,-14,1,2
5115,-2,1,2
5138,5,-2,2
5162,-4,1,2
5184,14,-2,3
5208,19,1,2
5231,5,1,2
5255,21,-3,3
5277,12,1,2
5301,14,-2,3
5325,13,1,2
5348,19,2,2
5371,4,-3,2
5401,11,-2,2
5425,11,2,2
5449,-11,-1,3
5471,-15,1,2
5495,3,1,2
5521,6,1,2
5545,4,-3,2
5568,-3,1,2
5591,-7,-2,3
5614,11,2,2
5638,-9,1,2
5661,0,-3,2
5684,2,1,2
5708,-1,-1,2
5731,-7,1,2
5755,-24,1,2
5777,-8,-3,2
5801,-14,2,2
5824,40,-1,2
5848,-10,1,2
5870,11,1,2
5894,28,-3,3
5917,-10,1,2
5941,15,-2,2
5964,-3,1,2
5990,47,1,2
6014,-14,1,2
6037,24,-3,2
6061,-29,1,2
6084,39,-3,2
6107,-8,1,2
6130,4,1,2
6154,-30,-3,2
6177,16,1,2
6200,-46,-3,2
6224,4,1,2
6247,18,1,2
6270,12,-3,2
6293,-40,1,2
6317,27,-3,3
6340,-17,2,2
6363,16,1,2
6386,-8,-3,2
6410,-1,1,2
6434,19,-3,2
6460,2,-3,2
6484,22,1,2
6506,-51,-1,2
6530,-36,1,2
6553,18,1,2
6577,24,-3,2
6599,-3,1,2
6623,13,0,2
6692,-83,-3,2
6714,-87,1,2
6738,-80,-2,2
