0,0,1,3
2545,0,1,3
2570,0,1,3
2594,0,1,3
2619,0,1,4
2642,0,1,4
2667,0,1,3
2692,0,1,4
2716,0,2,4
2741,0,1,4
2765,0,1,4
2790,0,1,4
2813,0,1,4
2838,0,1,4
2863,0,1,4
2887,0,0,3
2912,0,1,4
2936,0,1,4
2961,0,1,4
2984,0,1,4
3009,0,1,4
3034,0,1,4
3061,0,0,4
3086,0,0,4
3110,0,0,4
3135,0,-6,4
3159,0,0,4
3184,0,1,5
3209,0,1,4
3233,0,1,4
3258,0,1,4
3282,0,1,4
3306,0,1,4
3330,0,1,4
3355,0,1,4
3380,0,1,4
3404,0,1,4
3429,0,1,4
3453,0,1,4
3478,0,1,4
3503,0,1,4
3527,0,1,4
3552,0,1,4
3579,0,1,4
3604,0,1,4
3628,0,1,4
3653,0,1,4
3678,0,1,4
3702,0,1,4
3726,0,1,4
3750,0,1,4
3775,0,1,4
3799,0,1,4
3824,0,1,4
3849,0,1,4
3873,0,1,4
3898,0,1,4
3922,0,1,4
3947,0,1,4
3972,0,1,4
3996,0,1,4
4020,0,1,4
4044,0,1,4
4069,0,1,4
4093,0,1,4
4122,0,1,4
4146,0,1,4
4170,0,1,4
4195,0.01,1,4
4219,0.01,1,4
4244,0.01,1,4
4268,0.01,1,4
4293,0.01,1,4
4318,0.01,1,4
4342,0.01,1,4
4367,0.01,1,4
4391,0.01,1,4
4416,0.01,1,4
4441,0.03,1,4
4465,0.03,1,4
4489,0.01,1,3
4513,0.02,1,3
4538,0.01,1,3
4562,0.01,1,3
4587,0.01,1,3
4612,0.01,1,3
4639,0.01,1,3
4664,0.01,1,3
4732,0.01,1,4
4757,0.01,1,4
4782,0.01,1,4
4806,0.01,1,4
4831,0.01,1,4
4855,0.01,1,4
4880,0.01,1,4
4904,0.01,1,4
4929,0.01,1,4
4954,0.01,1,4
4978,0.01,1,3
5003,0.01,1,4
5027,0,1,3
5052,0.01,1,3
5076,0.01,1,4
5101,0,1,4
5125,0,1,4
5149,0,1,4
5174,0,1,4
5202,0,1,3
5227,0,1,3
