0, -0.04, 1.00, 0.00,
2548, -0.04, -1.00, -2.00,
2563, 0.00, 1.00, -1.00,
2579, -0.02, 1.00, -1.00,
2596, -0.12, 2.00, -1.00,
2611, -0.18, 2.00, -1.00,
2627, -0.18, 0.00, -2.00,
2643, -0.18, 1.00, -1.00,
2658, -0.22, 2.00, -1.00,
2675, -0.34, 2.00, -1.00,
2690, -0.42, 0.00, -1.00,
2706, -0.42, 1.00, -1.00,
2722, -0.42, 2.00, -1.00,
2737, -0.46, 0.00, -1.00,
2753, -0.58, 0.00, -1.00,
2769, -0.64, 1.00, -2.00,
2785, -0.64, 2.00, -1.00,
2800, -0.66, 0.00, -1.00,
2817, -0.72, 0.00, -1.00,
2832, -0.86, 2.00, -1.00,
2852, -0.90, 0.00, -1.00,
2868, -1.02, 0.00, -1.00,
2883, -1.10, 0.00, -1.00,
2900, -1.14, 2.00, -1.00,
2915, -1.14, 2.00, -1.00,
2932, -1.20, 0.00, -1.00,
2947, -1.34, 0.00, -1.00,
2963, -1.42, 2.00, -1.00,
2979, -1.42, 2.00, -1.00,
2995, -1.46, -1.00, -2.00,
3010, -1.60, -1.00, -1.00,
3027, -1.72, 0.00, -1.00,
3042, -1.76, 1.00, -1.00,
3059, -1.80, 2.00, -2.00,
3075, -1.92, 1.00, -2.00,
3090, -2.08, -1.00, -2.00,
3107, -2.18, -1.00, -1.00,
3122, -2.18, 0.00, -1.00,
3138, -2.20, 1.00, -2.00,
3155, -2.32, 1.00, -2.00,
3174, -2.38, -1.00, -1.00,
3191, -2.52, 1.00, -2.00,
3206, -2.62, 0.00, -2.00,
3222, -2.62, 1.00, -2.00,
3238, -2.62, 1.00, -2.00,
3254, -2.74, -2.00, -2.00,
3270, -2.84, -1.00, -2.00,
3286, -2.88, -1.00, -2.00,
3302, -2.90, 1.00, -2.00,
3318, -3.02, 1.00, -2.00,
3334, -3.12, 1.00, -2.00,
3350, -3.12, -1.00, -2.00,
3366, -3.16, 1.00, -2.00,
3382, -3.22, -1.00, -2.00,
3398, -3.24, 0.00, -2.00,
3414, -3.22, 0.00, -2.00,
3430, -3.22, 1.00, -2.00,
3446, -3.30, -1.00, -2.00,
3462, -3.42, 1.00, -2.00,
3481, -3.38, 0.00, -2.00,
3498, -3.40, 1.00, -2.00,
3514, -3.42, 1.00, -2.00,
3530, -3.44, -1.00, -2.00,
3546, -3.50, -1.00, -2.00,
3562, -3.52, -1.00, -2.00,
3578, -3.46, 0.00, -2.00,
3594, -3.42, 1.00, -2.00,
3610, -3.44, 1.00, -2.00,
3626, -3.50, 1.00, -3.00,
3642, -3.38, -2.00, -2.00,
3659, -3.34, -1.00, -3.00,
3674, -3.30, -1.00, -2.00,
3690, -3.34, 1.00, -2.00,
3707, -3.30, 0.00, -3.00,
3722, -3.26, 0.00, -3.00,
3738, -3.24, -2.00, -2.00,
3754, -3.22, 0.00, -2.00,
3770, -3.16, -2.00, -2.00,
3787, -3.14, 1.00, -3.00,
3806, -3.10, 0.00, -3.00,
3822, -2.94, 1.00, -3.00,
3838, -2.90, -2.00, -2.00,
3854, -2.98, -1.00, -3.00,
3871, -2.94, -1.00, -3.00,
3886, -2.82, 0.00, -3.00,
3902, -2.74, 1.00, -3.00,
3919, -2.72, 2.00, -3.00,
3934, -2.70, -2.00, -2.00,
3950, -2.66, -1.00, -2.00,
3967, -2.62, -1.00, -3.00,
3982, -2.66, 0.00, -3.00,
3999, -2.52, 1.00, -3.00,
4014, -2.38, 1.00, -3.00,
4030, -2.44, 1.00, -3.00,
4047, -2.52, -1.00, -3.00,
4062, -2.36, -1.00, -3.00,
4078, -2.26, 1.00, -3.00,
4095, -2.32, 1.00, -3.00,
4114, -2.30, -1.00, -3.00,
4131, -2.26, 0.00, -3.00,
4146, -2.16, -1.00, -3.00,
4162, -2.10, 1.00, -3.00,
4179, -2.08, 1.00, -3.00,
4194, -2.08, 1.00, -3.00,
4211, -2.02, -1.00, -3.00,
4226, -1.96, -1.00, -3.00,
4242, -1.96, -1.00, -3.00,
4259, -1.96, 0.00, -3.00,
4274, -1.84, 1.00, -3.00,
4290, -1.70, 1.00, -3.00,
4307, -1.58, -1.00, -3.00,
4322, -1.64, 1.00, -3.00,
4339, -1.66, -1.00, -3.00,
4354, -1.50, 1.00, -3.00,
4370, -1.36, 1.00, -4.00,
4387, -1.44, 1.00, -4.00,
4402, -1.50, -1.00, -3.00,
4422, -1.54, 1.00, -3.00,
4438, -1.42, 1.00, -3.00,
4471, -1.46, 1.00, -4.00,
4494, -1.46, 2.00, -4.00,
4511, -1.32, 0.00, -4.00,
4527, -1.20, 0.00, -3.00,
4543, -1.26, 1.00, -4.00,
4559, -1.26, 0.00, -4.00,
4575, -1.14, 2.00, -4.00,
4591, -1.04, 2.00, -4.00,
4608, -1.10, 2.00, -4.00,
4623, -1.10, 2.00, -4.00,
4640, -1.04, 1.00, -4.00,
4655, -1.12, 1.00, -4.00,
4671, -1.12, 1.00, -4.00,
4688, -0.94, 3.00, -4.00,
4703, -0.88, 3.00, -4.00,
4719, -0.92, 1.00, -4.00,
4735, -0.92, 2.00, -4.00,
4751, -0.82, 1.00, -4.00,
4771, -0.88, 3.00, -4.00,
4787, -0.84, 3.00, -4.00,
4802, -0.76, 1.00, -4.00,
4819, -0.76, 2.00, -4.00,
4835, -0.80, 3.00, -4.00,
4851, -0.80, 3.00, -4.00,
4867, -0.76, 3.00, -4.00,
4882, -0.80, 2.00, -4.00,
4899, -0.88, 1.00, -4.00,
4915, -0.84, 1.00, -4.00,
4930, -0.78, 3.00, -4.00,
4947, -0.94, 3.00, -5.00,
4962, -0.90, 17.00, -5.00,
4979, -0.86, 1.00, -4.00,
4995, -0.98, 1.00, -4.00,
5010, -1.14, 3.00, -4.00,
5027, -1.10, 3.00, -5.00,
5042, -1.02, 3.00, -5.00,
5058, -1.14, 1.00, -5.00,
5075, -1.32, 3.00, -5.00,
5094, -1.30, 2.00, -5.00,
5111, -1.42, 3.00, -5.00,
5126, -1.54, 3.00, -5.00,
5142, -1.56, 1.00, -5.00,
5158, -1.60, 1.00, -5.00,
5174, -1.80, 1.00, -5.00,
5190, -1.98, 1.00, -5.00,
5206, -2.00, 2.00, -5.00,
5222, -2.04, 2.00, -5.00,
5239, -2.22, 0.00, -5.00,
5254, -2.20, 0.00, -5.00,
5270, -2.22, 1.00, -5.00,
5287, -2.32, 0.00, -5.00,
5302, -2.52, 1.00, -5.00,
5318, -2.68, 1.00, -5.00,
5335, -2.76, 0.00, -6.00,
5350, -2.92, 1.00, -5.00,
5367, -3.08, -2.00, -5.00,
5383, -3.18, -2.00, -5.00,
5402, -3.24, 0.00, -5.00,
5419, -3.24, 0.00, -5.00,
5434, -3.46, -1.00, -6.00,
5451, -3.70, -3.00, -5.00,
5467, -3.68, -3.00, -5.00,
5482, -3.68, -3.00, -5.00,
5499, -3.94, -2.00, -5.00,
5515, -4.14, -2.00, -6.00,
5530, -4.12, -2.00, -5.00,
5547, -4.10, -1.00, -5.00,
5563, -4.28, -4.00, -5.00,
5579, -4.28, -4.00, -5.00,
5595, -4.32, -3.00, -5.00,
5611, -4.38, -3.00, -5.00,
5628, -4.40, -2.00, -5.00,
5643, -4.38, -2.00, -6.00,
5659, -4.44, -1.00, -6.00,
5676, -4.52, -1.00, -6.00,
5691, -4.40, -4.00, -5.00,
5712, -4.44, -1.00, -6.00,
5727, -4.46, -2.00, -5.00,
5743, -4.38, -1.00, -6.00,
5760, -4.26, -1.00, -6.00,
5776, -4.22, -1.00, -6.00,
5792, -4.12, -4.00, -5.00,
5808, -4.04, -3.00, -5.00,
5824, -3.96, -1.00, -6.00,
5840, -3.88, -2.00, -5.00,
5856, -3.76, 0.00, -6.00,
5872, -3.62, 1.00, -6.00,
5888, -3.44, 0.00, -6.00,
5904, -3.26, -1.00, -6.00,
5920, -2.98, -1.00, -6.00,
5936, -2.92, 0.00, -6.00,
5952, -2.92, 2.00, -6.00,
5968, -2.66, 2.00, -6.00,
5984, -2.34, 2.00, -6.00,
6000, -2.24, 1.00, -6.00,
