0, -0.70, -68.00, -25.00,
2548, -1.34, -79.00, -24.00,
2564, -1.76, -81.00, -25.00,
2580, -2.18, -87.00, -24.00,
2596, -2.66, -87.00, -25.00,
2612, -3.06, -87.00, -26.00,
2629, -3.38, -67.00, -26.00,
2644, -3.70, 174.00, -24.00,
2660, -4.06, 173.00, -24.00,
2676, -4.40, 174.00, -24.00,
2692, -4.72, 175.00, -25.00,
2707, -5.08, 174.00, -25.00,
2724, -5.50, 168.00, -26.00,
2740, -5.98, 168.00, -25.00,
2756, -6.50, 167.00, -25.00,
2772, -7.08, 171.00, -25.00,
2787, -7.70, 169.00, -25.00,
2804, -8.42, 166.00, -25.00,
2823, -9.16, 165.00, -24.00,
2840, -10.00, 167.00, -25.00,
2856, -10.96, 168.00, -25.00,
2871, -11.98, 170.00, -25.00,
2888, -13.02, 168.00, -25.00,
2904, -14.16, 169.00, -25.00,
2920, -15.40, 166.00, -25.00,
2936, -16.66, 165.00, -24.00,
2952, -17.96, 170.00, -24.00,
2969, -19.36, 166.00, -25.00,
2985, -20.90, 169.00, -25.00,
3000, -22.54, 167.00, -24.00,
3017, -24.28, 169.00, -26.00,
3033, -22.58, 170.00, -26.00,
3049, -20.98, 171.00, -25.00,
3065, -19.48, 170.00, -26.00,
3081, -18.06, 170.00, -26.00,
3102, -16.78, 170.00, -26.00,
3118, -15.60, 167.00, -25.00,
3133, -14.50, 167.00, -25.00,
3150, -13.54, 167.00, -24.00,
3166, -12.70, 172.00, -24.00,
3183, -11.98, 170.00, -25.00,
3198, -11.36, 171.00, -26.00,
3214, -10.80, 171.00, -26.00,
3231, -10.34, 171.00, -26.00,
3247, -10.00, 170.00, -25.00,
3263, -9.82, 168.00, -25.00,
3279, -9.74, 172.00, -26.00,
3295, -9.70, 168.00, -25.00,
3312, -9.74, 170.00, -25.00,
3328, -9.86, 173.00, -24.00,
3343, -9.34, 173.00, -25.00,
3360, -8.96, 175.00, -25.00,
3376, -8.86, 173.00, -26.00,
3396, -8.86, 171.00, -25.00,
3412, -8.86, 172.00, -24.00,
3428, -9.02, 174.00, -26.00,
3445, -9.34, 171.00, -25.00,
3460, -9.74, 171.00, -25.00,
3476, -10.24, 172.00, -26.00,
3493, -10.80, 175.00, -25.00,
3509, -11.42, 174.00, -26.00,
3526, -12.06, 176.00, -25.00,
3541, -12.74, 174.00, -26.00,
3557, -13.36, 174.00, -26.00,
3574, -14.06, 175.00, -26.00,
3590, -14.78, 172.00, -25.00,
3606, -15.54, 174.00, -24.00,
3623, -16.26, 174.00, -24.00,
3638, -17.06, 171.00, -24.00,
3655, -17.80, 175.00, -26.00,
3675, -18.54, 172.00, -25.00,
3691, -19.24, 176.00, -25.00,
3707, -16.44, 177.00, -25.00,
3723, -13.60, 177.00, -25.00,
3740, -10.66, 177.00, -25.00,
3756, -7.76, 175.00, -26.00,
3772, -4.92, 177.00, -25.00,
3789, -2.00, 173.00, -26.00,
3804, 1.06, 173.00, -25.00,
3821, 4.10, 177.00, -26.00,
3837, 7.22, 173.00, -25.00,
3852, 6.96, 177.00, -25.00,
3869, 6.74, 177.00, -25.00,
3885, 6.56, 177.00, -26.00,
3901, 6.46, 177.00, -26.00,
3917, 6.52, 177.00, -26.00,
3933, 6.62, 177.00, -26.00,
3950, 6.80, 173.00, -25.00,
3969, 7.10, 173.00, -25.00,
3985, 7.56, 177.00, -26.00,
4002, 8.14, 177.00, -26.00,
4017, 8.76, 177.00, -26.00,
4033, 9.46, 177.00, -26.00,
4050, 10.32, 174.00, -26.00,
4066, 11.28, 177.00, -26.00,
4082, 12.38, 173.00, -25.00,
4098, 13.66, 177.00, -26.00,
4114, 14.96, 174.00, -25.00,
4131, 16.32, 176.00, -25.00,
