0,0,-2,3
2543,0,1,3
2567,-0.06,-1,3
2592,-0.02,2,3
2615,-0.02,-2,2
2639,-0.06,-1,3
2662,0,2,3
2686,-0.02,-2,3
2710,-0.02,0,3
2734,0,2,3
2757,-0.06,-2,3
2781,0,2,3
2806,-0.06,2,3
2829,-0.02,-2,3
2853,-0.06,2,3
2876,-0.06,2,3
2901,-0.06,-2,3
2924,-0.06,2,3
2948,-0.06,-2,3
2972,-0.06,-1,3
2996,-0.1,2,3
3023,-0.04,-1,3
3047,-0.08,2,3
3071,0,-2,3
3094,-0.02,-1,3
3119,0,2,3
3143,0.02,2,3
3166,-0.06,-2,3
3191,0.02,3,3
3214,-0.06,2,3
3238,-0.04,-2,3
3262,-0.02,0,3
3286,-0.1,2,3
3309,-0.02,-2,3
3334,-0.02,-1,3
3358,-0.1,2,3
3381,0,2,3
3406,-0.02,-2,3
3429,-0.12,0,3
3453,-0.02,2,3
3477,-0.02,-2,3
3505,-0.02,2,3
3529,-0.12,2,3
3552,-0.08,-2,3
3577,-0.04,0,3
3600,-0.04,2,3
3624,-0.18,-2,3
3648,-0.08,2,3
3672,-0.04,2,3
3696,-0.08,2,3
3720,-0.22,-1,3
3745,-0.2,-1,3
3768,0.04,2,3
3792,-0.12,2,3
3816,-0.12,-1,3
3840,-0.36,2,3
3864,-0.3,2,3
3888,-0.1,2,3
3913,-0.16,-2,3
3936,-0.16,-1,3
3961,-0.22,2,3
3987,-0.3,-1,3
4012,-0.46,2,3
4035,-0.64,2,3
4060,-0.46,-1,3
4084,-0.28,-1,3
4108,-0.24,1,3
4132,-0.26,2,3
4155,-0.26,-1,3
4180,-0.3,-2,3
4203,-0.44,0,3
4228,-0.68,2,3
4252,-0.78,2,3
4276,-0.84,2,3
4300,-0.68,2,3
4324,-0.58,2,3
4348,-0.52,2,3
4372,-0.42,-1,3
4396,-0.5,-1,3
4420,-0.42,2,3
4444,-0.46,2,3
4468,-0.58,-2,3
4495,-0.5,2,3
4520,-0.58,-2,3
4543,-0.66,-2,3
4568,-0.7,-1,3
4639,-0.88,2,3
4662,-0.88,0,3
4687,-0.78,0,3
4710,-0.86,2,3
4734,-0.82,2,3
4758,-0.74,2,3
4782,-0.56,2,3
4807,-0.52,2,3
4830,-0.48,2,3
4855,-0.4,2,3
4878,-0.16,2,3
4902,-0.18,2,3
4926,-0.14,2,3
4950,-0.02,2,3
4974,0.2,2,3
4998,0.24,2,3
5026,-0.06,-1,3
5049,-0.06,2,3
5074,-0.18,2,3
5097,-0.02,-1,3
5122,-0.22,-1,3
5145,-0.46,2,3
5169,-0.42,2,3
5194,-0.44,-1,3
5217,-0.32,-1,3
5242,-0.28,-1,3
5265,-0.02,2,3
5290,0.14,2,4
5313,0.06,2,3
5338,-0.06,2,3
5362,-0.02,2,3
5385,0.06,1,3
5410,0.1,0,3
5433,0.16,2,3
5458,0.34,2,3
5488,0.6,2,3
5513,0.82,2,3
5540,0.72,1,3
5564,0.48,2,3
5588,0.3,-1,3
5611,0.22,-1,3
5636,0.24,2,3
5660,0.28,2,3
5684,0.34,-1,3
5708,0.44,0,3
5731,0.58,2,3
5756,0.58,-1,3
5779,0.52,-1,3
5804,0.48,2,3
5827,0.48,2,3
5851,0.52,2,3
5876,0.54,0,3
5899,0.62,2,3
5924,0.7,2,3
5947,0.72,-1,3
5971,0.62,0,3
5995,0.42,2,3
6019,0.26,-1,3
6047,0.24,2,3
6070,0.26,2,3
6095,0.16,0,3
6118,-0.02,0,3
6143,-0.14,2,3
6166,-0.2,1,3
6190,-0.22,2,3
6215,-0.2,1,3
6238,-0.06,2,3
6263,-0.02,-1,3
6286,0.1,-1,3
6311,0.28,2,3
6334,0.42,2,3
6358,0.52,-1,3
6382,0.5,-1,3
6406,0.44,2,3
6431,0.46,2,3
6454,0.5,2,3
6478,0.52,0,3
6502,0.44,2,3
6526,0.3,-1,3
6547,0.12,0,3
6572,0.04,2,3
6595,0.06,2,3
6619,0.08,-1,3
6644,-0.06,2,3
6667,-0.12,2,3
6738,-0.18,-1,3
6762,-0.4,-1,3
6786,-0.32,2,2
6810,-0.16,2,3
6834,-0.04,-1,3
6859,-0.16,-1,3
6882,-0.2,2,3
6907,-0.18,2,3
6930,-0.22,-1,3
6954,-0.44,0,3
6978,-0.46,2,3
7002,-0.36,6,3
7027,-0.34,-1,3
7050,-0.28,0,3
7078,-0.14,-1,3
7101,-0.16,-1,3
7126,-0.1,2,3
7149,-0.16,2,3
7174,-0.32,-1,3
7198,-0.34,2,3
7222,-0.28,2,3
7246,-0.22,2,3
7269,-0.14,2,3
7294,-0.16,0,3
7317,-0.32,2,3
7342,-0.34,2,3
7365,-0.2,-1,3
7390,-0.22,0,3
7414,-0.24,2,3
7437,-0.26,2,3
7462,-0.4,-1,3
7485,-0.42,0,3
7510,-0.28,2,3
7533,-0.36,-1,3
7561,-0.42,1,3
7585,-0.52,2,3
7609,-0.5,-1,3
7633,-0.48,-1,3
7657,-0.42,2,3
7681,-0.42,2,3
7704,-0.56,-1,3
7729,-0.56,2,3
7753,-0.52,2,3
7777,-0.44,2,3
7801,-0.28,2,3
7825,-0.36,0,3
7849,-0.38,2,3
7872,-0.42,2,3
7897,-0.34,2,3
7920,-0.24,-1,3
7945,-0.32,2,3
7969,-0.12,-1,3
7993,-0.16,-1,3
8017,-0.18,2,3
8044,-0.28,-1,3
8068,-0.12,0,3
