0,0,3,6
2543,0,2,6
2567,0,2,3
2590,0,1,6
2614,0,1,5
2636,0,2,4
2660,0,2,3
2683,0,2,3
2707,0,2,3
2730,0,2,4
2754,0,2,4
2778,0,2,4
2801,0,2,4
2824,0,2,4
2847,0,2,4
2871,0,2,4
2894,0,2,4
2918,0,2,4
2941,0,2,4
2965,0,2,4
2989,0,2,4
3011,0,2,4
3039,0,2,4
3062,0,2,4
3086,0,2,4
3109,0,2,4
3132,0,2,4
3155,0,2,4
3179,0,2,4
3203,0,2,4
3226,0,2,4
3250,0,2,4
3273,0,2,4
3297,0,2,4
3320,0,2,4
3344,0,2,4
3367,0,2,4
3391,0,2,4
3415,0,2,4
3438,0,2,4
3462,0,2,4
3485,0,2,4
3509,0,2,4
3535,0,2,4
3559,0,2,4
3582,0,2,4
3606,0,2,4
3630,0,2,4
3653,0,2,4
3677,0,2,4
3700,0,2,4
3723,0,2,3
3746,0,2,4
3770,0,2,4
3793,0,2,4
3817,0,2,4
3840,0,2,4
3864,0,2,4
3888,0,2,4
3911,0,2,4
3935,0,2,4
3958,0,2,4
3982,0,2,4
4005,0,2,4
4029,0,2,4
4056,0,2,4
4079,0,0,3
4103,0,2,4
4126,0,0,4
4150,0,2,4
4173,0,0,4
4197,0,2,4
4220,0,0,4
4243,0,2,4
4266,0,1,4
4290,0,2,4
4314,0,1,4
4337,0,2,4
4361,0,1,4
4384,0,2,4
4408,0,2,4
4431,0,2,4
4455,0,2,4
4478,0,2,4
4502,0,2,4
4526,0,2,4
4552,0,2,4
4622,0,2,4
4645,0,-1,4
4669,0,2,4
4692,0,-1,4
4716,0,2,4
4739,0,-1,4
4762,0,2,4
4786,0,-1,4
4809,0,2,4
4833,0,-1,4
4856,0,2,4
4880,0,-1,4
4903,0,2,4
4927,0,-1,4
4951,0,2,4
4974,0,-1,4
4998,0,2,4
5021,0,-1,4
5045,0,2,4
5068,0,-1,4
5095,0,2,4
5118,0,2,4
5142,0,2,4
5166,0,2,4
5189,0,2,4
5213,0,2,4
5236,0,-2,4
5260,0,2,4
5283,0,2,4
5306,0,2,4
5329,0,-2,4
5353,0,2,4
5376,0,-2,3
5400,0,2,4
5431,0,2,4
5454,0,2,4
5478,0,2,4
5501,0,2,4
5525,0,2,4
5549,0,-2,4
5572,0,2,4
5599,0,2,4
5622,0,2,4
5646,0,2,4
5669,0,2,4
5693,0,2,4
5716,0,2,4
5740,0,2,4
5764,0,2,4
5787,0,2,4
5810,0,2,4
5833,0,2,4
5857,0,-2,4
5880,0,2,3
5904,0,-2,4
5927,0,2,4
5951,0,-2,3
5975,0,2,4
5998,0,-2,4
6022,0,2,4
6045,0,-2,4
6069,0,2,4
6095,0,2,4
6119,0,2,4
6142,0,2,4
6166,0,2,4
6190,0,2,4
6213,0,-2,4
6237,0,2,4
6259,0,-2,3
6283,0,2,4
6306,0,-2,4
6330,0,2,4
6353,0,-2,4
6377,0,2,4
6400,0,-2,3
6424,0,2,4
6448,0,-3,3
6471,0,2,4
6495,0,-2,3
6518,0,2,4
6542,0,-2,4
6565,0,2,4
6592,0,2,4
6616,0,2,4
6639,0,2,4
6709,0,2,4
6731,0,-2,4
6755,0,2,4
6778,0,-2,4
6802,0,2,4
6825,0,-2,3
6849,0,2,4
6873,0,-2,3
6896,0,2,4
6920,0,-2,4
6943,0,2,4
6967,0,-2,4
6990,0,2,4
7014,0,-2,4
7037,0,2,4
7061,0,-2,4
7084,0,2,4
7107,0,-2,4
7135,0,2,4
7158,0.05,2,4
7182,0.05,2,4
7205,0.05,2,4
7229,0.05,2,4
7251,0.05,2,4
7275,0.05,2,4
7299,0.05,2,4
7322,0.05,2,4
7346,0.05,2,4
7369,0.05,2,4
7393,0.05,2,4
7416,0.05,2,4
7440,0,2,4
7463,0.05,2,4
7487,0.05,2,4
7511,0,-2,4
7534,0.05,2,4
7558,0.05,2,4
7581,0.05,2,4
7605,0.05,2,4
7631,0,2,4
7655,0.05,-1,4
7678,0.05,2,4
7702,0.05,-1,4
7726,-0.05,2,4
7749,0,-2,4
7773,0,2,4
7796,0,-2,4
7820,-0.05,2,4
7843,0,-2,4
7867,0,2,4
7890,-0.05,-2,4
7914,0.05,2,4
7938,0,-2,4
7961,0,2,4
7985,0.1,-2,4
8008,0.05,2,4
8031,0.05,-3,4
8054,0.05,2,4
8078,0.1,-3,4
8101,0.1,2,4
