0, 8.38,
53, 9.85,
98, 10.10,
144, 13.04,
190, 15.10,
235, 20.08,
281, 13.18,
328, 20.23,
374, 18.03,
420, 16.55,
465, 9.27,
511, -1.36,
557, 8.77,
603, 5.33,
648, -4.25,
694, -6.35,
740, -9.85,
785, -18.22,
831, -13.82,
877, -18.16,
923, -12.63,
970, -10.42,
1015, -11.39,
1061, -6.52,
1106, -3.68,
1152, 0.51,
1198, 4.57,
1243, 8.11,
1289, 11.46,
1335, 15.82,
1380, 21.38,
1426, 24.54,
1471, 28.94,
1517, 30.61,
1563, 28.63,
1609, 30.49,
1655, 25.74,
1700, 18.88,
1746, 13.32,
1791, 8.14,
1837, 2.27,
1883, -3.58,
1932, -11.70,
1978, -19.05,
2023, -27.00,
2069, -32.56,
2115, -40.23,
2162, -41.40,
2208, -47.46,
2254, -51.05,
2301, -50.29,
2347, -52.63,
2394, -48.53,
2441, -47.20,
2487, -39.49,
2535, -39.19,
2582, -41.47,
2629, -35.02,
2677, -16.79,
2725, 9.95,
2772, 36.36,
2820, 27.75,
2867, 36.29,
2915, 48.62,
2962, 59.46,
3009, 54.05,
3056, 45.82,
3103, 40.61,
3149, 33.01,
3195, 29.63,
3240, 24.67,
3286, 19.70,
3332, 12.05,
3378, 6.40,
3423, 2.06,
3469, -3.00,
3515, -7.81,
3561, -10.15,
3606, -14.52,
3652, -17.28,
3702, -19.34,
3748, -21.71,
3794, -22.67,
3839, -23.38,
3885, -23.73,
3931, -24.10,
3976, -23.10,
4022, -22.24,
4068, -19.56,
4113, -17.60,
4159, -14.02,
4205, -11.36,
4251, -9.34,
4297, -5.43,
4343, -5.18,
4389, -4.19,
4435, -1.63,
4480, -0.70,
4526, 0.99,
4572, 2.44,
4618, 3.23,
4663, 4.49,
4731, 5.91,
4777, 7.82,
4823, 9.80,
4869, 12.13,
4914, 15.17,
4960, 19.54,
5006, 22.80,
5051, 27.92,
5104, 33.69,
5152, 37.75,
5198, 38.00,
5244, 27.48,
5290, 32.83,
5337, 23.55,
5383, 27.40,
5430, 24.20,
5476, 17.88,
5527, 16.75,
5574, 18.59,
5622, 18.64,
5669, 9.64,
5717, 1.18,
5764, -7.78,
5811, -7.30,
5858, -21.37,
5905, -37.36,
5952, -42.15,
5999, -35.56,
6047, -36.06,
6093, -51.66,
6140, -44.39,
6186, -39.88,
6233, -32.83,
6279, -34.94,
6325, -32.16,
6371, -23.72,
6417, -19.79,
6463, -21.06,
6509, -14.28,
6555, -12.36,
6601, -13.69,
6647, -5.60,
6693, -9.82,
6738, -4.58,
6784, -7.77,
6830, -6.48,
6875, -5.95,
6921, -8.20,
6967, -5.38,
7012, -8.28,
7058, -6.41,
7104, -6.82,
7149, -6.99,
7195, -3.47,
7242, -6.76,
7287, -0.23,
7331, -0.76,
7376, -3.74,
7422, 1.80,
7468, -1.27,
7513, -1.27,
7559, 3.11,
7605, 0.02,
7650, -1.37,
7696, 2.07,
7742, 1.98,
7787, -0.72,
7833, -0.90,
7880, 1.40,
7925, 2.51,
7971, -0.64,
8017, -1.01,
8062, 0.21,
8108, 1.93,
8154, 1.86,
8199, 0.85,
8245, -0.60,
8291, -1.18,
8337, -1.38,
8382, -0.61,
8428, -1.00,
8474, -1.66,
8521, -2.59,
8566, -2.80,
8612, -3.30,
8658, -3.22,
8704, -2.94,
8749, -2.85,
8795, -2.31,
8841, -1.46,
8886, -1.11,
8932, -2.04,
8978, -1.58,
9024, -1.31,
9069, -2.52,
9115, -0.10,
9165, -0.64,
9211, -1.96,
9257, -1.10,
9302, -1.24,
9348, -0.83,
9394, -0.49,
9440, 1.09,
9485, 1.53,
9531, -2.50,
9577, -2.80,
9622, -3.67,
9668, -3.58,
9715, -2.46,
9761, -1.18,
9807, 1.26,
9852, 0.24,
9898, 1.73,
9965, 1.90,
