0, 2.52,
65, 6.40,
111, 3.64,
156, 5.71,
202, 4.09,
248, 6.28,
294, 5.36,
339, 5.69,
386, 4.93,
432, 4.38,
477, 4.40,
523, 3.97,
569, 3.82,
614, 3.73,
660, 3.81,
706, 3.71,
751, 3.57,
797, 4.10,
843, 3.17,
889, 3.26,
934, 2.97,
980, 3.00,
1027, 3.08,
1072, 3.10,
1118, 2.97,
1164, 3.01,
1210, 3.92,
1255, 3.36,
1301, 2.96,
1347, 2.99,
1393, 2.03,
1438, 2.91,
1484, 1.72,
1530, 2.59,
1576, 1.72,
1621, 2.20,
1668, 1.70,
1714, 2.06,
1759, 2.24,
1805, 2.56,
1851, 3.36,
1897, 3.15,
1942, 2.85,
1988, 2.98,
2034, 2.95,
2083, 2.35,
2129, 2.83,
2175, 3.42,
2222, 2.56,
2267, 2.84,
2313, 2.70,
2359, 2.24,
2405, 3.03,
2451, 3.38,
2496, 2.29,
2542, 2.86,
2588, 2.13,
2634, 3.08,
2680, 3.00,
2725, 1.67,
2771, 2.44,
2818, 2.66,
2864, 3.18,
2910, 2.12,
2956, 2.10,
3001, 1.87,
3047, 2.17,
3093, 2.70,
3139, 2.63,
3185, 2.36,
3231, nan,
3276, 2.72,
3322, 2.53,
3368, 2.36,
3415, 2.43,
3460, 3.01,
3506, 2.55,
3552, 2.75,
3598, 2.17,
3644, 3.00,
3690, 2.05,
3735, 2.76,
3781, 1.98,
3827, 2.68,
3873, 1.73,
3919, 2.14,
3965, 2.05,
4010, 1.80,
4061, 2.23,
4106, 1.99,
4152, 1.86,
4198, 1.12,
4244, 2.01,
4290, 1.66,
4335, 1.14,
4381, 1.21,
4427, 1.46,
4473, 1.87,
4519, 1.31,
4564, 1.00,
4611, 1.56,
4657, 1.44,
4703, 1.61,
4749, 0.83,
4795, 1.02,
4841, 2.04,
4886, 1.14,
4932, 1.56,
4978, 1.08,
5024, 2.52,
5070, 1.08,
5115, 0.92,
5161, 1.96,
5229, 1.79,
5275, 1.54,
5321, 1.29,
5367, 1.32,
5412, 1.84,
5458, 0.86,
5504, 0.95,
5551, 2.19,
5597, 1.90,
5649, 1.97,
5695, 0.63,
5741, 2.34,
5787, 1.28,
5833, 1.43,
5879, 1.47,
5925, 1.85,
5970, 1.27,
6016, 0.85,
6067, 1.30,
6112, 0.90,
6158, 1.91,
6204, 0.58,
6250, 1.78,
6295, 0.73,
6341, 2.36,
6387, 1.37,
6433, 1.32,
6479, 1.62,
6524, 1.83,
6570, 1.49,
6617, 1.74,
6662, 1.58,
6708, 1.78,
6754, 1.49,
6800, 1.16,
6846, 1.37,
6891, 2.29,
6937, 1.84,
6983, 2.02,
7029, 1.34,
7075, 2.11,
7120, 1.70,
7166, 1.60,
7213, 1.49,
7259, 1.85,
7305, 1.62,
7350, 1.36,
7396, 0.77,
7442, 0.97,
7488, 1.69,
7534, 1.33,
7579, 0.98,
7625, 0.74,
7671, 1.93,
7717, 1.98,
7763, 1.70,
7810, 2.05,
7856, 1.64,
7901, 2.54,
7947, 3.27,
7996, 1.99,
8042, 4.22,
8088, 3.25,
8134, 7.51,
8179, 5.34,
8225, 8.93,
8271, 8.10,
8317, 9.04,
8362, 11.56,
8409, 11.90,
8455, 13.53,
8501, 15.22,
8546, 12.94,
8592, 14.55,
8638, 15.31,
8684, 13.51,
8730, 12.37,
8776, 13.60,
8822, 11.72,
8867, 11.20,
8913, 10.30,
8959, 7.70,
9006, 8.19,
9052, 5.79,
9098, 3.82,
9143, 4.37,
9189, 2.29,
9235, 3.03,
9281, 0.97,
9327, 0.69,
9372, -0.12,
9418, -0.79,
9464, -0.45,
9509, -2.09,
9555, -1.79,
9602, -0.85,
9648, -0.27,
9694, -0.13,
9739, 1.23,
9785, 2.39,
9831, 2.84,
9880, 2.89,
9926, 4.82,
9972, 5.18,
